,end_sample,energy,freesound_id,id,key,key_strength,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,scale,spec_centroid,start_sample
56,52664,0.010761897079646587,154726,154726_f3,C,0.3718371093273163,3.6467974755098696e-06,-1121.250244140625,23.958812713623047,2.770763397216797,0.3577880859375,-1.7041244506835938,23.005889892578125,21.470401763916016,19.426773071289062,16.97357177734375,14.22549819946289,11.307550430297852,8.346607208251953,5.4644317626953125,files/154726_2592492-hq.ogg,major,435.7661437988281,39498
57,65830,0.011574586853384972,154726,154726_f4,Eb,0.6286536455154419,3.829083178935398e-06,-1120.60546875,24.822612762451172,2.200481414794922,-0.05113983154296875,-1.8752975463867188,23.73114013671875,21.983768463134766,19.68109130859375,16.95379638671875,13.950702667236328,10.828851699829102,7.741245269775391,4.826622009277344,files/154726_2592492-hq.ogg,minor,405.0638427734375,52664
58,13166,286.08770751953125,128972,128972_f0,C,0.7418145537376404,0.0033604747778591044,-691.6705932617188,85.12344360351562,-6.059083938598633,-9.508916854858398,-6.139856338500977,-14.651865005493164,22.065195083618164,-16.124069213867188,11.905134201049805,4.023490905761719,3.8487205505371094,-6.975208282470703,-8.57620620727539,files/128972_2354572-hq.ogg,major,1932.840576171875,0
59,26332,3.5598433017730713,128972,128972_f1,C,0.35560768842697144,0.00017782992800915838,-897.9855346679688,102.57722473144531,-13.502157211303711,-17.070220947265625,-9.600997924804688,-25.379314422607422,20.235206604003906,-26.41387939453125,-3.7936248779296875,-13.0360107421875,-10.652862548828125,-11.28619384765625,-9.587776184082031,files/128972_2354572-hq.ogg,minor,1351.0498046875,13166
60,39498,0.23527391254901886,128972,128972_f2,C,0.6420755982398987,2.8807167928667574e-05,-1047.802490234375,77.52066802978516,-15.953756332397461,-12.869743347167969,-9.01230239868164,10.319122314453125,-3.262767791748047,-8.773361206054688,-13.855842590332031,-5.9871063232421875,-5.7533416748046875,-9.037528991699219,-10.827079772949219,files/128972_2354572-hq.ogg,minor,1042.6302490234375,26332
61,52664,2.0076765849808e-06,128972,128972_f3,A,-1.0,1.1570466977358656e-08,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/128972_2354572-hq.ogg,minor,2102.021240234375,39498
62,65830,0.0,128972,128972_f4,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/128972_2354572-hq.ogg,minor,0.0,52664
63,13166,294.47509765625,278983,278983_f0,Eb,0.49748727679252625,0.0034261686396638655,-793.15087890625,48.036048889160156,-25.867019653320312,-9.565963745117188,-12.984630584716797,-88.62979125976562,5.363826751708984,-21.150798797607422,-16.057693481445312,-43.487953186035156,-23.679283142089844,-21.619796752929688,-30.71053695678711,files/278983_4351954-hq.ogg,major,2911.171142578125,0
64,26332,0.5706427097320557,278983,278983_f1,B,0.6482591032981873,5.215671256956459e-05,-995.8526000976562,59.177757263183594,-15.955724716186523,-10.644065856933594,-4.835762023925781,-67.59156799316406,-16.097820281982422,12.06390380859375,-10.180130004882812,-33.46379852294922,-20.824493408203125,-13.537513732910156,-27.09870147705078,files/278983_4351954-hq.ogg,major,2028.087158203125,13166
65,39498,0.050177037715911865,278983,278983_f2,Eb,0.5901387929916382,1.0230208527945864e-05,-1087.659912109375,25.848644256591797,-18.424489974975586,-2.0329208374023438,2.52691650390625,-30.982494354248047,-11.613170623779297,23.710601806640625,5.335060119628906,-21.237648010253906,-11.390678405761719,-2.6230926513671875,-16.376014709472656,files/278983_4351954-hq.ogg,minor,1990.995361328125,26332
66,52664,0.003475754288956523,278983,278983_f3,C#,0.6991644501686096,1.7102081716268887e-06,-1135.408447265625,0.016490936279296875,-2.0468101501464844,2.1268310546875,1.9513931274414062,-4.06591796875,0.044239044189453125,3.559326171875,-0.33626556396484375,-2.924968719482422,0.875701904296875,2.373882293701172,-1.54132080078125,files/278983_4351954-hq.ogg,major,2114.813720703125,39498
67,65830,0.00013539078645408154,278983,278983_f4,A,-1.0,1.9440649607257423e-07,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/278983_4351954-hq.ogg,minor,2087.586669921875,52664
68,78996,2.9768821150355507e-06,278983,278983_f5,A,-1.0,1.506490395074057e-08,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/278983_4351954-hq.ogg,minor,2734.719482421875,65830
69,13166,1417.1243896484375,246383,246383_f0,B,0.6748191714286804,0.009817242495614888,-605.4165649414062,-11.696807861328125,-14.021333694458008,-22.659523010253906,-29.170888900756836,-1.7151527404785156,10.636947631835938,9.996246337890625,7.439943313598633,0.9164714813232422,-4.788557052612305,-9.113664627075195,-11.095062255859375,files/246383_1676145-hq.ogg,minor,4799.73388671875,0
